comp_id,comp_name,year,month,date_from,date_to,country_code,city,comp_type,disciplines
781,FINA Swimming World Cup 2004-2005,2005,2,2005-02-18T03:00:00Z,2005-02-20T03:00:00Z,BRA,Belo Horizonte,Swimming World Cup,SW
782,FINA Swimming World Cup 2004-2005,2005,2,2005-02-11T05:00:00Z,2005-02-12T05:00:00Z,USA,New York,Swimming World Cup,SW
783,FINA Swimming World Cup 2004-2005,2005,1,2005-01-25T21:00:00Z,2005-01-26T21:00:00Z,RUS,Moscow,Swimming World Cup,SW
784,FINA Swimming World Cup 2004-2005,2005,1,2005-01-21T23:00:00Z,2005-01-22T23:00:00Z,GER,Berlin,Swimming World Cup,SW
786,FINA Swimming World Cup 2004-2005,2005,1,2005-01-17T23:00:00Z,2005-01-18T23:00:00Z,SWE,Stockholm,Swimming World Cup,SW
787,FINA Swimming World Cup 2004-2005,2004,12,2004-12-01T15:00:00Z,2004-12-02T15:00:00Z,KOR,Daejon,Swimming World Cup,SW
788,FINA Swimming World Cup 2004-2005,2004,11,2004-11-25T14:00:00Z,2004-11-27T14:00:00Z,AUS,Melbourne,Swimming World Cup,SW
790,FINA Swimming World Cup 2004-2005,2004,11,2004-11-18T22:00:00Z,2004-11-20T22:00:00Z,RSA,Durban,Swimming World Cup,SW
805,FINA Swimming World Cup 2003-2004,2004,2,2004-02-06T03:00:00Z,2004-02-08T03:00:00Z,BRA,Rio de Janeiro,Swimming World Cup,SW
806,FINA Swimming World Cup 2003-2004,2004,1,2004-01-30T05:00:00Z,2004-01-31T05:00:00Z,USA,New York,Swimming World Cup,SW
807,FINA Swimming World Cup 2003-2004,2004,1,2004-01-20T21:00:00Z,2004-01-21T21:00:00Z,RUS,Moscow,Swimming World Cup,SW
808,FINA Swimming World Cup 2003-2004,2004,1,2004-01-16T23:00:00Z,2004-01-17T23:00:00Z,GER,Berlin,Swimming World Cup,SW
809,FINA Swimming World Cup 2003-2004,2004,1,2004-01-12T23:00:00Z,2004-01-13T23:00:00Z,SWE,Stockholm,Swimming World Cup,SW
810,FINA Swimming World Cup 2003-2004,2003,12,2003-12-04T22:00:00Z,2003-12-06T22:00:00Z,RSA,Durban,Swimming World Cup,SW
811,FINA Swimming World Cup 2003-2004,2003,11,2003-11-27T14:00:00Z,2003-11-29T14:00:00Z,AUS,Melbourne,Swimming World Cup,SW
812,FINA Swimming World Cup 2003-2004,2003,11,2003-11-23T15:00:00Z,2003-11-24T15:00:00Z,KOR,Daejon,Swimming World Cup,SW
828,FINA Swimming World Cup 2002-2003,2003,1,2003-01-24T23:00:00Z,2003-01-25T23:00:00Z,GER,Berlin,Swimming World Cup,SW
829,FINA Swimming World Cup 2002-2003,2003,1,2003-01-20T23:00:00Z,2003-01-21T23:00:00Z,SWE,Stockholm,Swimming World Cup,SW
830,FINA Swimming World Cup 2002-2003,2003,1,2003-01-16T23:00:00Z,2003-01-17T23:00:00Z,FRA,Paris,Swimming World Cup,SW
832,FINA Swimming World Cup 2002-2003,2002,12,2002-12-05T14:00:00Z,2002-12-07T14:00:00Z,AUS,Melbourne,Swimming World Cup,SW
833,FINA Swimming World Cup 2002-2003,2002,11,2002-11-30T16:00:00Z,2002-12-01T16:00:00Z,CHN,Shanghai,Swimming World Cup,SW
834,FINA Swimming World Cup 2002-2003,2002,11,2002-11-22T05:00:00Z,2002-11-23T05:00:00Z,USA,New York,Swimming World Cup,SW
835,FINA Swimming World Cup 2002-2003,2002,11,2002-11-15T03:00:00Z,2002-11-17T03:00:00Z,BRA,Rio de Janeiro,Swimming World Cup,SW
853,FINA Swimming World Cup 2001-2002,2002,1,2002-01-25T23:00:00Z,2002-01-26T23:00:00Z,GER,Berlin,Swimming World Cup,SW
854,FINA Swimming World Cup 2001-2002,2002,1,2002-01-21T23:00:00Z,2002-01-22T23:00:00Z,SWE,Stockholm,Swimming World Cup,SW
855,FINA Swimming World Cup 2001-2002,2002,1,2002-01-17T23:00:00Z,2002-01-18T23:00:00Z,FRA,Paris,Swimming World Cup,SW
856,FINA Swimming World Cup 2001-2002,2002,1,2002-01-13T23:00:00Z,2002-01-14T23:00:00Z,ITA,Imperia,Swimming World Cup,SW
857,FINA Swimming World Cup 2001-2002,2001,12,2001-12-06T14:00:00Z,2001-12-08T14:00:00Z,AUS,Melbourne,Swimming World Cup,SW
859,FINA Swimming World Cup 2001-2002,2001,12,2001-12-01T16:00:00Z,2001-12-02T16:00:00Z,CHN,Shanghai,Swimming World Cup,SW
861,FINA Swimming World Cup 2001-2002,2001,11,2001-11-27T05:00:00Z,2001-11-28T05:00:00Z,USA,New York,Swimming World Cup,SW
862,FINA Swimming World Cup 2001-2002,2001,11,2001-11-23T07:00:00Z,2001-11-24T07:00:00Z,CAN,Edmonton,Swimming World Cup,SW
863,FINA Swimming World Cup 2001-2002,2001,11,2001-11-16T03:00:00Z,2001-11-18T03:00:00Z,BRA,Rio de Janeiro,Swimming World Cup,SW
876,FINA Swimming World Cup 2000-2001,2001,1,2001-01-26T23:00:00Z,2001-01-27T23:00:00Z,FRA,Paris,Swimming World Cup,SW
877,FINA Swimming World Cup 2000-2001,2001,1,2001-01-23T23:00:00Z,2001-01-24T23:00:00Z,SWE,Stockholm,Swimming World Cup,SW
878,FINA Swimming World Cup 2000-2001,2001,1,2001-01-19T23:00:00Z,2001-01-20T23:00:00Z,GER,Berlin,Swimming World Cup,SW
879,FINA Swimming World Cup 2000-2001,2001,1,2001-01-17T00:00:00Z,2001-01-18T00:00:00Z,GBR,Sheffield,Swimming World Cup,SW
880,FINA Swimming World Cup 2000-2001,2001,1,2001-01-12T23:00:00Z,2001-01-13T23:00:00Z,ITA,Imperia,Swimming World Cup,SW
882,FINA Swimming World Cup 2000-2001,2000,12,2000-12-04T14:00:00Z,2000-12-06T14:00:00Z,AUS,Melbourne,Swimming World Cup,SW
883,FINA Swimming World Cup 2000-2001,2000,11,2000-11-30T16:00:00Z,2000-12-01T16:00:00Z,CHN,Shanghai,Swimming World Cup,SW
884,FINA Swimming World Cup 2000-2001,2000,11,2000-11-18T07:00:00Z,2000-11-19T07:00:00Z,CAN,Edmonton,Swimming World Cup,SW
885,FINA Swimming World Cup 2000-2001,2000,11,2000-11-15T05:00:00Z,2000-11-16T05:00:00Z,USA,College Park MD,Swimming World Cup,SW
886,FINA Swimming World Cup 2000-2001,2000,11,2000-11-10T03:00:00Z,2000-11-12T03:00:00Z,BRA,Rio de Janeiro,Swimming World Cup,SW
903,FINA Swimming World Cup 1999-2000,2000,2,2000-02-15T23:00:00Z,2000-02-16T23:00:00Z,SWE,Malmö,Swimming World Cup,SW
904,FINA Swimming World Cup 1999-2000,2000,2,2000-02-11T23:00:00Z,2000-02-12T23:00:00Z,FRA,Paris,Swimming World Cup,SW
905,FINA Swimming World Cup 1999-2000,2000,2,2000-02-08T23:00:00Z,2000-02-09T23:00:00Z,ITA,Imperia,Swimming World Cup,SW
906,FINA Swimming World Cup 1999-2000,2000,2,2000-02-04T23:00:00Z,2000-02-05T23:00:00Z,GER,Berlin,Swimming World Cup,SW
907,FINA Swimming World Cup 1999-2000,2000,2,2000-02-01T00:00:00Z,2000-02-02T00:00:00Z,GBR,Sheffield,Swimming World Cup,SW
910,FINA Swimming World Cup 1999-2000,2000,1,2000-01-16T14:00:00Z,2000-01-17T14:00:00Z,AUS,Sydney,Swimming World Cup,SW
911,FINA Swimming World Cup 1999-2000,2000,1,2000-01-12T14:00:00Z,2000-01-13T14:00:00Z,AUS,Hobart,Swimming World Cup,SW
912,FINA Swimming World Cup 1999-2000,2000,1,2000-01-07T16:00:00Z,2000-01-08T16:00:00Z,HKG,Hong Kong,Swimming World Cup,SW
913,FINA Swimming World Cup 1999-2000,2000,1,2000-01-03T16:00:00Z,2000-01-04T16:00:00Z,CHN,Shanghai,Swimming World Cup,SW
914,FINA Swimming World Cup 1999-2000,1999,11,1999-11-27T03:00:00Z,1999-11-28T03:00:00Z,BRA,Rio de Janeiro,Swimming World Cup,SW
915,FINA Swimming World Cup 1999-2000,1999,11,1999-11-20T07:00:00Z,1999-11-21T07:00:00Z,CAN,Edmonton,Swimming World Cup,SW
916,FINA Swimming World Cup 1999-2000,1999,11,1999-11-17T05:00:00Z,1999-11-18T05:00:00Z,USA,College Park MD,Swimming World Cup,SW
932,FINA Swimming World Cup 1998-1999,1999,3,1999-03-02T23:00:00Z,1999-03-03T23:00:00Z,ITA,Imperia,Swimming World Cup,SW
933,FINA Swimming World Cup 1998-1999,1999,2,1999-02-26T23:00:00Z,1999-02-27T23:00:00Z,GER,Gelsenkirchen,Swimming World Cup,SW
934,FINA Swimming World Cup 1998-1999,1999,2,1999-02-19T23:00:00Z,1999-02-20T23:00:00Z,FRA,Paris,Swimming World Cup,SW
935,FINA Swimming World Cup 1998-1999,1999,2,1999-02-15T23:00:00Z,1999-02-16T23:00:00Z,SWE,Malmö,Swimming World Cup,SW
936,FINA Swimming World Cup 1998-1999,1999,2,1999-02-13T00:00:00Z,1999-02-14T00:00:00Z,GBR,Glasgow,Swimming World Cup,SW
938,FINA Swimming World Cup 1998-1999,1999,1,1999-01-17T14:00:00Z,1999-01-18T14:00:00Z,AUS,Hobart,Swimming World Cup,SW
939,FINA Swimming World Cup 1998-1999,1999,1,1999-01-14T14:00:00Z,1999-01-15T14:00:00Z,AUS,Sydney,Swimming World Cup,SW
941,FINA Swimming World Cup 1998-1999,1999,1,1999-01-08T16:00:00Z,1999-01-09T16:00:00Z,HKG,Hong Kong,Swimming World Cup,SW
942,FINA Swimming World Cup 1998-1999,1999,1,1999-01-04T16:00:00Z,1999-01-05T16:00:00Z,CHN,Beijing,Swimming World Cup,SW
943,FINA Swimming World Cup 1998-1999,1998,12,1998-12-01T05:00:00Z,1998-12-02T05:00:00Z,USA,College Station,Swimming World Cup,SW
944,FINA Swimming World Cup 1998-1999,1998,11,1998-11-27T07:00:00Z,1998-11-28T07:00:00Z,CAN,Edmonton,Swimming World Cup,SW
945,FINA Swimming World Cup 1998-1999,1998,11,1998-11-20T03:00:00Z,1998-11-22T03:00:00Z,BRA,Rio de Janeiro,Swimming World Cup,SW
954,FINA Swimming World Cup 1998,1998,3,1998-03-27T23:00:00Z,1998-03-28T23:00:00Z,FRA,Paris,Swimming World Cup,SW
955,FINA Swimming World Cup 1998,1998,3,1998-03-24T23:00:00Z,1998-03-25T23:00:00Z,ITA,Imperia,Swimming World Cup,SW
956,FINA Swimming World Cup 1998,1998,3,1998-03-20T23:00:00Z,1998-03-21T23:00:00Z,GER,Gelsenkirchen,Swimming World Cup,SW
957,FINA Swimming World Cup 1998,1998,3,1998-03-16T23:00:00Z,1998-03-17T23:00:00Z,SWE,Malmö,Swimming World Cup,SW
958,FINA Swimming World Cup 1998,1998,3,1998-03-14T00:00:00Z,1998-03-15T00:00:00Z,GBR,Sheffield,Swimming World Cup,SW
960,FINA Swimming World Cup 1998,1998,3,1998-03-07T03:00:00Z,1998-03-08T03:00:00Z,BRA,Rio de Janeiro,Swimming World Cup,SW
962,FINA Swimming World Cup 1998,1998,2,1998-02-24T16:00:00Z,1998-02-25T16:00:00Z,CHN,Beijing,Swimming World Cup,SW
964,FINA Swimming World Cup 1998,1998,2,1998-02-20T16:00:00Z,1998-02-21T16:00:00Z,HKG,Hong Kong,Swimming World Cup,SW
965,FINA Swimming World Cup 1998,1998,1,1998-01-20T14:00:00Z,1998-01-21T14:00:00Z,AUS,Sydney,Swimming World Cup,SW
978,FINA Swimming World Cup 1997,1997,2,1997-02-07T23:00:00Z,1997-02-08T23:00:00Z,FRA,Paris,Swimming World Cup,SW
979,FINA Swimming World Cup 1997,1997,2,1997-02-03T23:00:00Z,1997-02-04T23:00:00Z,ITA,Imperia,Swimming World Cup,SW
980,FINA Swimming World Cup 1997,1997,1,1997-01-31T23:00:00Z,1997-02-01T23:00:00Z,GER,Gelsenkirchen,Swimming World Cup,SW
981,FINA Swimming World Cup 1997,1997,1,1997-01-28T00:00:00Z,1997-01-29T00:00:00Z,GBR,Glasgow,Swimming World Cup,SW
982,FINA Swimming World Cup 1997,1997,1,1997-01-24T23:00:00Z,1997-01-25T23:00:00Z,SWE,Malmö,Swimming World Cup,SW
983,FINA Swimming World Cup 1997,1997,1,1997-01-21T16:00:00Z,1997-01-22T16:00:00Z,FIN,Espoo,Swimming World Cup,SW
986,FINA Swimming World Cup 1997,1997,1,1997-01-07T16:00:00Z,1997-08-08T16:00:00Z,CHN,Beijing,Swimming World Cup,SW
987,FINA Swimming World Cup 1997,1997,1,1997-01-03T16:00:00Z,1997-01-04T16:00:00Z,HKG,Hong Kong,Swimming World Cup,SW
997,FINA Swimming World Cup 1996,1996,2,1996-02-09T23:00:00Z,1996-02-10T23:00:00Z,GER,Gelsenkirchen,Swimming World Cup,SW
998,FINA Swimming World Cup 1996,1996,2,1996-02-05T23:00:00Z,1996-02-06T23:00:00Z,ITA,Imperia,Swimming World Cup,SW
999,FINA Swimming World Cup 1996,1996,2,1996-02-02T23:00:00Z,1996-02-03T23:00:00Z,FRA,Paris,Swimming World Cup,SW
1000,FINA Swimming World Cup 1996,1996,1,1996-01-29T23:00:00Z,1996-01-30T23:00:00Z,SWE,Malmö,Swimming World Cup,SW
1001,FINA Swimming World Cup 1996,1996,1,1996-01-26T23:00:00Z,1996-01-27T23:00:00Z,FIN,Espoo,Swimming World Cup,SW
1002,FINA Swimming World Cup 1996,1996,1,1996-01-23T00:00:00Z,1996-01-24T00:00:00Z,GBR,Sheffield,Swimming World Cup,SW
1004,FINA Swimming World Cup 1996,1996,1,1996-01-09T16:00:00Z,1996-01-10T16:00:00Z,CHN,Beijing,Swimming World Cup,SW
1005,FINA Swimming World Cup 1996,1996,1,1996-01-05T16:00:00Z,1996-01-06T16:00:00Z,HKG,Hong Kong,Swimming World Cup,SW
1020,FINA Swimming World Cup 1995,1995,2,1995-02-17T23:00:00Z,1995-02-18T23:00:00Z,GER,Gelsenkirchen,Swimming World Cup,SW
1021,FINA Swimming World Cup 1995,1995,2,1995-02-13T23:00:00Z,1995-02-14T23:00:00Z,SWE,Malmö,Swimming World Cup,SW
1022,FINA Swimming World Cup 1995,1995,2,1995-02-10T23:00:00Z,1995-02-11T23:00:00Z,GBR,Sheffield,Swimming World Cup,SW
1023,FINA Swimming World Cup 1995,1995,2,1995-02-06T23:00:00Z,1995-02-07T23:00:00Z,ITA,St Vincent,Swimming World Cup,SW
1024,FINA Swimming World Cup 1995,1995,2,1995-02-03T23:00:00Z,1995-02-04T23:00:00Z,FRA,Paris,Swimming World Cup,SW
1025,FINA Swimming World Cup 1995,1995,1,1995-01-30T23:00:00Z,1995-01-31T23:00:00Z,FIN,Espoo,Swimming World Cup,SW
1027,FINA Swimming World Cup 1995,1994,12,1994-12-31T16:00:00Z,1995-01-01T16:00:00Z,HKG,Hong Kong,Swimming World Cup,SW
1029,FINA Swimming World Cup 1994,1994,3,1994-03-25T23:00:00Z,1994-03-26T23:00:00Z,FRA,Paris,Swimming World Cup,SW
1030,FINA Swimming World Cup 1994,1994,3,1994-03-21T23:00:00Z,1994-03-22T23:00:00Z,GBR,Sheffield,Swimming World Cup,SW
1031,FINA Swimming World Cup 1994,1994,3,1994-03-18T23:00:00Z,1994-03-19T23:00:00Z,GER,Gelsenkirchen,Swimming World Cup,SW
1032,FINA Swimming World Cup 1994,1994,3,1994-03-14T23:00:00Z,1994-03-15T23:00:00Z,SWE,Malmö,Swimming World Cup,SW
1033,FINA Swimming World Cup 1994,1994,3,1994-03-11T23:00:00Z,1994-03-12T23:00:00Z,ITA,Desenzano,Swimming World Cup,SW
1034,FINA Swimming World Cup 1994,1994,1,1994-01-04T16:00:00Z,1994-01-05T16:00:00Z,CHN,Beijing,Swimming World Cup,SW
1035,FINA Swimming World Cup 1994,1993,12,1993-12-31T16:00:00Z,1994-01-01T16:00:00Z,HKG,Hong Kong,Swimming World Cup,SW
1039,FINA Swimming World Cup 1993,1993,2,1993-02-19T23:00:00Z,1993-02-20T23:00:00Z,ITA,Milan,Swimming World Cup,SW
1040,FINA Swimming World Cup 1993,1993,2,1993-02-16T00:00:00Z,1993-02-17T00:00:00Z,GBR,Sheffield,Swimming World Cup,SW
1041,FINA Swimming World Cup 1993,1993,2,1993-02-12T23:00:00Z,1993-02-13T23:00:00Z,GER,Gelsenkirchen,Swimming World Cup,SW
1042,FINA Swimming World Cup 1993,1993,2,1993-02-08T23:00:00Z,1993-02-09T23:00:00Z,SWE,Malmö,Swimming World Cup,SW
1043,FINA Swimming World Cup 1993,1993,2,1993-02-05T23:00:00Z,1993-02-06T23:00:00Z,FRA,Paris,Swimming World Cup,SW
1044,FINA Swimming World Cup 1993,1993,1,1993-01-08T16:00:00Z,1993-01-09T16:00:00Z,CHN,Beijing,Swimming World Cup,SW
1045,FINA Swimming World Cup 1993,1993,1,1993-01-04T16:00:00Z,1993-01-05T16:00:00Z,CHN,Shanghai,Swimming World Cup,SW
1047,FINA Swimming World Cup (Super Final) 1991-1992,1992,2,1992-02-28T23:00:00Z,1992-02-29T23:00:00Z,ESP,Palma de Malorca,Swimming World Cup,SW
1048,FINA Swimming World Cup 1991-1992,1992,1,1992-01-30T23:00:00Z,1992-02-01T23:00:00Z,FRA,Paris,Swimming World Cup,SW
1049,FINA Swimming World Cup 1991-1992,1992,1,1992-01-27T23:00:00Z,1992-01-28T23:00:00Z,ITA,Milan,Swimming World Cup,SW
1050,FINA Swimming World Cup 1991-1992,1992,1,1992-01-24T23:00:00Z,1992-01-25T23:00:00Z,GER,Bonn,Swimming World Cup,SW
1051,FINA Swimming World Cup 1991-1992,1992,1,1992-01-20T23:00:00Z,1992-01-21T23:00:00Z,SWE,Malmö,Swimming World Cup,SW
1052,FINA Swimming World Cup 1991-1992,1992,1,1992-01-16T00:00:00Z,1992-01-18T00:00:00Z,GBR,Leicester,Swimming World Cup,SW
1053,FINA Swimming World Cup 1991-1992,1992,1,1992-01-12T21:00:00Z,1992-01-13T21:00:00Z,RUS,St. Petersburg,Swimming World Cup,SW
1054,FINA Swimming World Cup 1991-1992,1991,11,1991-11-29T05:00:00Z,1991-12-01T05:00:00Z,CAN,Montreal,Swimming World Cup,SW
1057,FINA Swimming World Cup 1991,1991,4,1991-04-09T05:00:00Z,1991-04-10T05:00:00Z,CAN,Victoria,Swimming World Cup,SW
1058,FINA Swimming World Cup 1991,1991,3,1991-03-29T00:00:00Z,1991-03-30T00:00:00Z,GBR,Sheffield,Swimming World Cup,SW
1059,FINA Swimming World Cup 1991,1991,3,1991-03-25T21:00:00Z,1991-03-26T21:00:00Z,URS,Leningrad,Swimming World Cup,SW
1060,FINA Swimming World Cup 1991,1991,3,1991-03-21T23:00:00Z,1991-03-22T23:00:00Z,GER,Rostock,Swimming World Cup,SW
1061,FINA Swimming World Cup 1991,1991,3,1991-03-18T23:00:00Z,1991-03-19T23:00:00Z,SWE,Malmö,Swimming World Cup,SW
1062,FINA Swimming World Cup 1991,1991,3,1991-03-15T23:00:00Z,1991-03-16T23:00:00Z,GER,Bonn,Swimming World Cup,SW
1063,FINA Swimming World Cup 1991,1991,3,1991-03-12T23:00:00Z,1991-03-13T23:00:00Z,ITA,Milan,Swimming World Cup,SW
1065,FINA Swimming World Cup 1989-1990,1990,2,1990-02-23T00:00:00Z,1990-02-25T00:00:00Z,GBR,Leicester,Swimming World Cup,SW
1066,FINA Swimming World Cup 1989-1990,1990,2,1990-02-15T23:00:00Z,1990-02-17T23:00:00Z,ITA,Desenzano,Swimming World Cup,SW
1067,FINA Swimming World Cup 1989-1990,1990,2,1990-02-12T23:00:00Z,1990-02-13T23:00:00Z,SWE,Gothenburg,Swimming World Cup,SW
1068,FINA Swimming World Cup 1989-1990,1990,2,1990-02-08T23:00:00Z,1990-02-10T23:00:00Z,FRG,Bonn,Swimming World Cup,SW
1069,FINA Swimming World Cup 1989-1990,1990,2,1990-02-04T23:00:00Z,1990-02-06T23:00:00Z,GDR,Berlin,Swimming World Cup,SW
1070,FINA Swimming World Cup 1989-1990,1990,2,1990-02-02T00:00:00Z,1990-02-04T00:00:00Z,FRA,Paris,Swimming World Cup,SW
1071,FINA Swimming World Cup 1989-1990,1989,12,1989-12-03T05:00:00Z,1989-12-05T05:00:00Z,USA,Orlando,Swimming World Cup,SW
1072,FINA Swimming World Cup 1989-1990,1989,11,1989-11-29T05:00:00Z,1989-12-01T05:00:00Z,CAN,Montreal,Swimming World Cup,SW
1074,FINA Swimming World Cup 1988-1989,1989,2,1989-02-23T00:00:00Z,1989-02-24T00:00:00Z,GBR,London,Swimming World Cup,SW
1075,FINA Swimming World Cup 1988-1989,1989,2,1989-02-16T23:00:00Z,1989-02-18T23:00:00Z,ITA,Venice,Swimming World Cup,SW
1076,FINA Swimming World Cup 1988-1989,1989,2,1989-02-13T23:00:00Z,1989-02-14T23:00:00Z,SWE,Gothenburg,Swimming World Cup,SW
1077,FINA Swimming World Cup 1988-1989,1989,2,1989-02-09T23:00:00Z,1989-02-11T23:00:00Z,FRG,Bonn,Swimming World Cup,SW
1078,FINA Swimming World Cup 1988-1989,1989,2,1989-02-06T23:00:00Z,1989-02-07T23:00:00Z,GDR,Berlin,Swimming World Cup,SW
1079,FINA Swimming World Cup 1988-1989,1989,2,1989-02-03T00:00:00Z,1989-02-05T00:00:00Z,FRA,Paris,Swimming World Cup,SW
1081,FINA Swimming World Cup 1988-1989,1988,12,1988-12-18T05:00:00Z,1988-12-20T05:00:00Z,USA,Indianapolis,Swimming World Cup,SW
1082,FINA Swimming World Cup 1988-1989,1988,12,1988-12-15T05:00:00Z,1988-12-17T05:00:00Z,CAN,Toronto,Swimming World Cup,SW
1380,FINA Swimming World Cup 2021,2021,9,2021-09-30T23:00:00Z,2021-10-02T23:00:00Z,GER,Berlin,Swimming World Cup,SW
1381,FINA Swimming World Cup 2021,2021,10,2021-10-06T23:00:00Z,2021-10-08T23:00:00Z,HUN,Budapest,Swimming World Cup,SW
1382,FINA Swimming World Cup 2021,2021,10,2021-10-20T21:00:00Z,2021-10-22T21:00:00Z,QAT,Doha,Swimming World Cup,SW
1383,FINA Swimming World Cup 2021,2021,10,2021-10-27T21:00:00Z,2021-10-29T21:00:00Z,RUS,Kazan,Swimming World Cup,SW
2957,FINA Swimming World Cup 2022,2022,10,2022-10-28T05:00:00Z,2022-10-30T05:00:00Z,CAN,Toronto,Swimming World Cup,SW
2958,FINA Swimming World Cup 2022,2022,11,2022-11-03T05:00:00Z,2022-11-05T05:00:00Z,USA,Indianapolis,Swimming World Cup,SW
2959,FINA Swimming World Cup 2022,2022,10,2022-10-20T23:00:00Z,2022-10-22T23:00:00Z,GER,Berlin,Swimming World Cup,SW
143,Youth Olympic Games Buenos Aires 2018,2018,10,2018-10-06T03:00:00Z,2018-10-18T03:00:00Z,ARG,Buenos Aires,Youth Olympic Games,DV SW
362,Youth Olympic Games Nanjing 2014,2014,8,2014-08-15T16:00:00Z,2014-08-27T16:00:00Z,CHN,Nanjing,Youth Olympic Games,DV SW
561,Youth Olympic Games Singapore 2010,2010,8,2010-08-13T16:00:00Z,2010-08-25T16:00:00Z,SGP,Singapore,Youth Olympic Games,DV SW
88,7th FINA World Junior Swimming Championships 2019,2019,8,2019-08-19T23:00:00Z,2019-08-24T23:00:00Z,HUN,Budapest,World Junior Swimming Championships,SW
204,6th FINA World Junior Swimming Championships 2017,2017,8,2017-08-23T05:00:00Z,2017-08-28T05:00:00Z,USA,Indianapolis,World Junior Swimming Championships,SW
306,5th FINA World Junior Swimming Championships 2015,2015,8,2015-08-24T16:00:00Z,2015-08-29T16:00:00Z,SGP,Singapore,World Junior Swimming Championships,SW
406,4th FINA World Junior Swimming Championships 2013,2013,8,2013-08-25T20:00:00Z,2013-08-30T20:00:00Z,UAE,Dubai,World Junior Swimming Championships,SW
510,3rd FINA World Junior Swimming Championships 2011,2011,8,2011-08-16T05:00:00Z,2011-08-21T05:00:00Z,PER,Lima,World Junior Swimming Championships,SW
663,2nd FINA World Junior Swimming Championships 2008,2008,7,2008-07-08T06:00:00Z,2008-07-13T06:00:00Z,MEX,Monterrey,World Junior Swimming Championships,SW
741,1st FINA World Junior Swimming Championships 2006,2006,8,2006-08-22T03:00:00Z,2006-08-27T03:00:00Z,BRA,Rio de Janeiro,World Junior Swimming Championships,SW
2378,8th FINA World Junior Swimming Championships 2022,2022,8,2022-08-30T05:00:00Z,2022-09-04T05:00:00Z,PER,Lima,World Junior Swimming Championships,SW
60,CANCELLED - FINA/CNSG Diving World Series 2020,2020,3,2020-03-27T00:00:00Z,2020-03-29T00:00:00Z,GBR,London,Diving World Series,DV
61,CANCELLED - FINA/CNSG Diving World Series 2020,2020,3,2020-03-19T21:00:00Z,2020-03-21T21:00:00Z,RUS,Kazan,Diving World Series,DV
63,FINA/CNSG Diving World Series 2020,2020,2,2020-02-28T05:00:00Z,2020-03-01T05:00:00Z,CAN,Montreal,Diving World Series,DV
109,FINA/CNSG Diving World Series 2019,2019,5,2019-05-17T00:00:00Z,2019-05-19T00:00:00Z,GBR,London,Diving World Series,DV
112,FINA/CNSG Diving World Series 2019,2019,5,2019-05-09T21:00:00Z,2019-05-11T21:00:00Z,RUS,Kazan,Diving World Series,DV
116,FINA/CNSG Diving World Series 2019,2019,4,2019-04-26T05:00:00Z,2019-04-28T05:00:00Z,CAN,Montreal,Diving World Series,DV
125,FINA/CNSG Diving World Series 2019,2019,3,2019-03-06T16:00:00Z,2019-03-08T16:00:00Z,CHN,Beijing,Diving World Series,DV
126,FINA/CNSG Diving World Series 2019,2019,2,2019-02-28T15:00:00Z,2019-03-02T15:00:00Z,JPN,Sagamihara,Diving World Series,DV
176,FINA/CNSG Diving World Series 2018,2018,5,2018-05-03T21:00:00Z,2018-05-05T21:00:00Z,RUS,Kazan,Diving World Series,DV
178,FINA/CNSG Diving World Series 2018,2018,4,2018-04-27T05:00:00Z,2018-04-29T05:00:00Z,CAN,Montreal,Diving World Series,DV
183,FINA/CNSG Diving World Series 2018,2018,3,2018-03-14T15:00:00Z,2018-03-16T15:00:00Z,JPN,Fuji,Diving World Series,DV
185,FINA/CNSG Diving World Series 2018,2018,3,2018-03-08T16:00:00Z,2018-03-10T16:00:00Z,CHN,Beijing,Diving World Series,DV
228,FINA/NVC Diving World Series 2017,2017,4,2017-04-21T05:00:00Z,2017-04-23T05:00:00Z,CAN,Windsor,Diving World Series,DV
230,FINA/NVC Diving World Series 2017,2017,3,2017-03-30T21:00:00Z,2017-04-01T21:00:00Z,RUS,Kazan,Diving World Series,DV
233,FINA/NVC Diving World Series 2017,2017,3,2017-03-08T16:00:00Z,2017-03-10T16:00:00Z,CHN,Guangzhou,Diving World Series,DV
234,FINA/NVC Diving World Series 2017,2017,3,2017-03-03T11:00:00Z,2017-03-05T11:00:00Z,CHN,Beijing,Diving World Series,DV
273,FINA/NVC Diving World Series 2016,2016,4,2016-04-21T21:00:00Z,2016-04-23T21:00:00Z,RUS,Kazan,Diving World Series,DV
